panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,history_01,7,68,0.23732072074695357,0.06833471686082251,0.5533671950989892,0.097214605308882,0.03260377410736943,0.25603062326366965
A,mlp_koopman,history_01,7,69,0.2453471948866127,0.0718741933242928,0.5623718816354303,0.10104804306435809,0.03407225552220175,0.2630307299116337
A,mlp_koopman,history_01,7,70,0.25586834471572284,0.07080103069771096,0.5750170141848847,0.10502120716715936,0.03577290737151198,0.2700375884727777
A,mlp_koopman,history_01,7,71,0.2691633624137232,0.06911841913257784,0.59273681916378,0.10921802471847762,0.0378048304135549,0.27720328331607147
A,mlp_koopman,history_01,7,72,0.281343142356643,0.06937189556301777,0.610955829420894,0.11356907626160649,0.03894305678384944,0.28453238698367733
A,mlp_koopman,history_01,7,73,0.2919968592943078,0.07230641570091391,0.6317269491650369,0.11798822581669312,0.039590482132749925,0.2920898680381725
A,mlp_koopman,history_01,7,74,0.3042300610916063,0.07362136047219064,0.6610420914612605,0.1225144670353344,0.04024263619554185,0.3001144036470214
A,mlp_koopman,history_01,7,75,0.31796876412190006,0.07497601042500926,0.6944921685460038,0.12719268078836002,0.0409002306381092,0.30870481828927065
A,mlp_koopman,history_01,7,76,0.33227977098634787,0.07529413431147977,0.729992478062756,0.13203897828773664,0.04153808836010515,0.31789374426085387
A,mlp_koopman,history_01,7,77,0.34492624008159306,0.07658665107149318,0.761117446803554,0.13699294319912328,0.04218033128650873,0.32751699962785386
A,mlp_koopman,history_01,7,78,0.3585409214363935,0.07786520303703856,0.7872551013384065,0.142087168329429,0.04282640519598748,0.3373987833612756
A,mlp_koopman,history_01,7,79,0.3726378561855043,0.07688947248122496,0.8102730871614834,0.14733442671292263,0.04342487585158085,0.34743001697353765
A,mlp_koopman,history_01,7,80,0.38531916022099544,0.07672660554768515,0.8298242136071209,0.15267730195528445,0.04399699415502178,0.3575001738519343
A,mlp_koopman,history_01,7,81,0.39962344528343113,0.07612554164809206,0.8519740863421104,0.1581623249245608,0.044535176506736066,0.36768158843047827
A,mlp_koopman,history_01,7,82,0.4129532808607296,0.07711232152025789,0.8754635236163578,0.16374218164895907,0.04507449765633538,0.3780051323905392
A,mlp_koopman,history_01,7,83,0.4247203664426529,0.08206364249053062,0.8962406733074358,0.1693551873122259,0.045698684330858996,0.38838642900932163
A,mlp_koopman,history_01,7,84,0.43570662181779685,0.08710898368576625,0.9147515648835263,0.17497812230800688,0.04640949516111483,0.3987603400549443
A,mlp_koopman,history_01,7,85,0.44687503070429263,0.09265334832180779,0.9333919382808157,0.18061682613240213,0.04721755745338849,0.40913171257172753
A,mlp_koopman,history_01,7,86,0.4612799677536194,0.09298706124271379,0.9600879369730118,0.18636809403863566,0.04800119920582894,0.41971492673710725
A,mlp_koopman,history_01,7,87,0.4769184051663044,0.09144947471666881,0.9902938178305883,0.19226200852533976,0.04872122282888645,0.4305902810545841
A,mlp_koopman,history_01,7,88,0.49392139595193185,0.09060003288524164,1.0209637901755522,0.1983303851871781,0.04939696268171866,0.4417535075092725
